idpersona;cod_materia;aprueba;nombrecolegio;idpais;anio;idtipoalumno;fecha_examen
118335;16139;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;2;12/07/2023
118335;16141;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;2;15/12/2023
118335;16142;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;2;18/12/2023
118335;E0508-23;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;2;23/11/2023
118453;TS004;S;LEANDRO N. ALEM;54;2023;2;19/12/2023
92685;TU001;S;JULIO CORTAZAR;54;2023;2;14/12/2023
118336;16139;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;2;12/07/2023
92685;TU002;S;JULIO CORTAZAR;54;2023;2;20/11/2023
92685;TU003;S;JULIO CORTAZAR;54;2023;2;04/12/2023
92685;TU004;S;JULIO CORTAZAR;54;2023;2;13/12/2023
92685;TU005;S;JULIO CORTAZAR;54;2023;2;14/12/2023
92685;TU001;S;JULIO CORTAZAR;54;2023;2;14/12/2023
92685;TU002;S;JULIO CORTAZAR;54;2023;2;20/11/2023
92685;TU003;S;JULIO CORTAZAR;54;2023;2;04/12/2023
92685;TU004;S;JULIO CORTAZAR;54;2023;2;13/12/2023
92685;TU005;S;JULIO CORTAZAR;54;2023;2;14/12/2023
118454;;S;DR. JULIAN RIPA;54;2023;2;01/12/2023
1822;FG002;S;GRAN MALVINA;54;2023;4;14/02/2023
118454;;S;DR. JULIAN RIPA;54;2023;2;12/12/2023
115291;131;S;JOSÉ TOSCHKE;54;2023;2;04/07/2023
1822;FG003;S;GRAN MALVINA;54;2023;4;19/12/2023
118340;11008;S;COLEGIO N° 796;54;2023;2;16/08/2023
115291;161;S;JOSÉ TOSCHKE;54;2023;2;04/07/2023
118455;121;S;RAQUEL CHATTAH DE BEC;54;2023;2;01/12/2023
118457;141;S;COLEGIO N° 798;54;2023;2;27/09/2023
90423;FGB02;S;ESCUELA N° 7721;54;2023;4;17/03/2023
90423;FGB04;S;ESCUELA N° 7721;54;2023;4;23/11/2023
118457;161;S;COLEGIO N° 798;54;2023;2;12/12/2023
118460;LE004;S;JULIO CORTAZAR;54;2023;2;03/12/2023
90423;HIB01;S;ESCUELA N° 7721;54;2023;4;11/07/2023
118341;TS002;S;COLEGIO N° 795;54;2023;2;22/12/2023
118341;TS004;S;COLEGIO N° 795;54;2023;2;20/12/2023
118460;LEB02;S;JULIO CORTAZAR;54;2023;2;03/07/2023
118460;LEB23;S;JULIO CORTAZAR;54;2023;2;30/11/2023
89982;FGB01;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;FGB03;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;FGB04;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB01;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB02;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB03;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB04;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB05;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB07;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB08;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB09;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB10;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB12;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB13;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB14;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
118343;131;S;COLEGIO N° 770;54;2023;2;04/12/2023
89982;HIB15;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB16;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB21;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
118343;141;S;COLEGIO N° 770;54;2023;2;23/08/2023
89982;HIB22;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
118343;161;S;COLEGIO N° 770;54;2023;2;29/11/2023
89982;HIB23;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
89982;HIB24;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;04/10/2023
89982;SOB01;S;PTE. HIPOLITO YRIGOYEN;54;2023;2;18/08/2023
118463;16225;S;ESCUELA POLIMODAL NRO. 5;54;2023;2;05/12/2023
118463;16257;S;ESCUELA POLIMODAL NRO. 5;54;2023;2;28/08/2023
118463;16258;S;ESCUELA POLIMODAL NRO. 5;54;2023;2;08/08/2023
118346;121;S;INSTITUTO MARÍA AUXILIADORA;54;2023;2;01/12/2023
118346;131;S;INSTITUTO MARÍA AUXILIADORA;54;2023;2;06/12/2023
118463;16259;S;ESCUELA POLIMODAL NRO. 5;54;2023;2;05/12/2023
118463;16260;S;ESCUELA POLIMODAL NRO. 5;54;2023;2;05/12/2023
118468;10085;S;CIUDAD DEL PETRÓLEO;54;2023;2;11/07/2023
118470;;S;PRÓSPERO PALAZZO;54;2023;2;23/08/2023
118352;GC002;S;HOGAR NAVAL STELLA MARIS;54;2023;2;14/07/2023
118470;;S;PRÓSPERO PALAZZO;54;2023;2;04/12/2023
118352;GC004;S;HOGAR NAVAL STELLA MARIS;54;2023;2;20/12/2023
118352;GC005;S;HOGAR NAVAL STELLA MARIS;54;2023;2;18/12/2023
118470;;S;PRÓSPERO PALAZZO;54;2023;2;12/12/2023
118470;131;S;PRÓSPERO PALAZZO;54;2023;2;04/12/2023
118470;141;S;PRÓSPERO PALAZZO;54;2023;2;23/08/2023
118470;161;S;PRÓSPERO PALAZZO;54;2023;2;12/12/2023
118472;;S;ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO);54;2023;2;04/12/2023
118353;131;S;INSTITUTO LEONARDO DA VINCI;54;2023;2;04/12/2023
118353;141;S;INSTITUTO LEONARDO DA VINCI;54;2023;2;23/08/2023
118353;151;S;INSTITUTO LEONARDO DA VINCI;54;2023;2;11/12/2023
118474;10085;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 3 JOSE MANUEL ESTRAD;54;2023;2;11/07/2023
118354;10085;S;COLEGIO N° 746;54;2023;2;11/07/2023
118355;111;S;COLEGIO N° 770;54;2023;2;12/12/2023
118355;131;S;COLEGIO N° 770;54;2023;2;04/12/2023
118355;141;S;COLEGIO N° 770;54;2023;2;23/08/2023
118355;161;S;COLEGIO N° 770;54;2023;2;05/12/2023
118474;11008;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 3 JOSE MANUEL ESTRAD;54;2023;2;23/11/2023
111579;16225;S;CENTRO DE EDUCACION MEDIA NRO. 5 DRA.ALICIA M.DE JUSTO;54;2023;2;05/12/2023
118357;10085-20;S;COLEGIO NRO.751;54;2023;2;12/07/2023
118357;16138;S;COLEGIO NRO.751;54;2023;2;12/07/2023
111579;16257;S;CENTRO DE EDUCACION MEDIA NRO. 5 DRA.ALICIA M.DE JUSTO;54;2023;2;28/08/2023
111579;16258;S;CENTRO DE EDUCACION MEDIA NRO. 5 DRA.ALICIA M.DE JUSTO;54;2023;2;13/07/2023
111579;16259;S;CENTRO DE EDUCACION MEDIA NRO. 5 DRA.ALICIA M.DE JUSTO;54;2023;2;05/12/2023
111579;16260;S;CENTRO DE EDUCACION MEDIA NRO. 5 DRA.ALICIA M.DE JUSTO;54;2023;2;05/12/2023
118477;;S;DR. JULIAN RIPA;54;2023;2;23/08/2023
118477;;S;DR. JULIAN RIPA;54;2023;2;01/12/2023
118477;;S;DR. JULIAN RIPA;54;2023;2;12/12/2023
118478;;S;JULIO CORTAZAR;54;2023;2;05/07/2023
118478;;S;JULIO CORTAZAR;54;2023;2;01/12/2023
118478;;S;JULIO CORTAZAR;54;2023;2;06/12/2023
114299;12002;S;Colegio Secundario Rural N° 7724;54;2023;2;30/06/2023
104836;LEB01;S;DON SANTIAGO ESTRADA;54;2023;4;07/08/2023
104836;LEB06;S;DON SANTIAGO ESTRADA;54;2023;4;19/10/2023
118362;LEB02;S;COLEGIO NRO.751;54;2023;2;03/07/2023
118480;TU001;S;COLEGIO N° 789;54;2023;2;14/12/2023
118362;LEB23;S;COLEGIO NRO.751;54;2023;2;11/12/2023
118480;TU002;S;COLEGIO N° 789;54;2023;2;20/11/2023
118363;10085;S;INSTITUTO MARIA AUXILIADORA;54;2023;2;11/07/2023
118363;11008;S;INSTITUTO MARIA AUXILIADORA;54;2023;2;11/07/2023
118480;TU003;S;COLEGIO N° 789;54;2023;2;04/12/2023
118363;16083;S;INSTITUTO MARIA AUXILIADORA;54;2023;2;03/08/2023
118480;TU004;S;COLEGIO N° 789;54;2023;2;13/12/2023
118480;TU005;S;COLEGIO N° 789;54;2023;2;14/12/2023
118480;TU001;S;COLEGIO N° 789;54;2023;2;14/12/2023
118480;TU002;S;COLEGIO N° 789;54;2023;2;20/11/2023
118480;TU003;S;COLEGIO N° 789;54;2023;2;04/12/2023
118480;TU004;S;COLEGIO N° 789;54;2023;2;13/12/2023
118364;16085;S;COLEGIO SAN JOSE OBRERO;54;2023;2;30/11/2023
118480;TU005;S;COLEGIO N° 789;54;2023;2;14/12/2023
118481;10081;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;14/12/2023
118481;10085;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;08/08/2023
118481;11008;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;11/07/2023
118481;11009;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;12/12/2023
118481;16085;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;30/11/2023
118481;10081;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;14/12/2023
118481;10085;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;08/08/2023
118481;11008;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;11/07/2023
118481;11009;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;12/12/2023
118367;;S;INSTITUTO PADRE JUAN MUZIO;54;2023;2;01/12/2023
118481;16085;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;30/11/2023
118484;;S;DR. GUILLERMO RAWSON;54;2023;2;05/07/2023
118368;10085;S;INSTITUTO SALESIANO SAN JOSE (POLIMODAL);54;2023;2;11/07/2023
118372;;S;INSTITUTO PADRE JUAN MUZIO;54;2023;2;05/07/2023
118484;;S;DR. GUILLERMO RAWSON;54;2023;2;01/12/2023
118372;;S;INSTITUTO PADRE JUAN MUZIO;54;2023;2;01/12/2023
118484;;S;DR. GUILLERMO RAWSON;54;2023;2;06/12/2023
113103;GE023;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 3 JOSE MANUEL ESTRAD;54;2023;2;21/12/2023
113103;GT001;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 3 JOSE MANUEL ESTRAD;54;2023;2;01/12/2023
116683;16258;S;COLEGIO N° 798;54;2023;2;08/08/2023
118487;141;S;PRÓSPERO PALAZZO;54;2023;2;23/08/2023
118374;;S;COLEGIO N° 786;54;2023;2;01/12/2023
118498;;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;23/08/2023
118498;;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;29/11/2023
118498;;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;04/12/2023
118499;CSB02;S;COLEGIO N° 746;54;2023;2;04/09/2023
97350;16225;S;COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO;54;2023;2;05/12/2023
97350;16257;S;COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO;54;2023;2;15/11/2023
118499;CSB03;S;COLEGIO N° 746;54;2023;2;07/08/2023
118499;CSB04;S;COLEGIO N° 746;54;2023;2;21/12/2023
118499;CSB05;S;COLEGIO N° 746;54;2023;2;14/12/2023
97350;16258;S;COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO;54;2023;2;03/10/2023
97350;16259;S;COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO;54;2023;2;05/12/2023
118499;CSB06;S;COLEGIO N° 746;54;2023;2;28/12/2023
97350;16260;S;COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO;54;2023;2;05/12/2023
118499;CSB28;S;COLEGIO N° 746;54;2023;2;08/08/2023
118500;10086;S;AVIADORES DE MALVINAS;54;2023;2;07/07/2023
118501;CP005;S;AGROTECNICA JUSTO JOSE DE URQUIZA 2;54;2023;2;18/12/2023
118501;CP006;S;AGROTECNICA JUSTO JOSE DE URQUIZA 2;54;2023;2;07/11/2023
118501;GC001;S;AGROTECNICA JUSTO JOSE DE URQUIZA 2;54;2023;2;29/08/2023
118501;GC002;S;AGROTECNICA JUSTO JOSE DE URQUIZA 2;54;2023;2;14/07/2023
118501;GC004;S;AGROTECNICA JUSTO JOSE DE URQUIZA 2;54;2023;2;20/12/2023
118501;GC005;S;AGROTECNICA JUSTO JOSE DE URQUIZA 2;54;2023;2;18/12/2023
118501;GC007;S;AGROTECNICA JUSTO JOSE DE URQUIZA 2;54;2023;2;04/12/2023
118104;14015;S;COLEGIO N° 796;54;2023;2;16/11/2023
118381;121;S;LEANDRO N. ALEM;54;2023;2;29/06/2023
118381;131;S;LEANDRO N. ALEM;54;2023;2;04/07/2023
118381;161;S;LEANDRO N. ALEM;54;2023;2;04/07/2023
118382;10085-20;S;GREGORIO MAYO;54;2023;2;12/07/2023
118382;16137;S;GREGORIO MAYO;54;2023;2;04/12/2023
118506;10086;S;ESCUELA POLIMODAL NRO. 2 GRAL BARTOLOME MITRE;54;2023;2;07/07/2023
118382;16138;S;GREGORIO MAYO;54;2023;2;12/07/2023
118382;16139;S;GREGORIO MAYO;54;2023;2;12/07/2023
118382;16141;S;GREGORIO MAYO;54;2023;2;15/12/2023
118506;12002;S;ESCUELA POLIMODAL NRO. 2 GRAL BARTOLOME MITRE;54;2023;2;01/08/2023
53130;10085-20;S;OTROS;54;2023;2;12/07/2023
53130;16138;S;OTROS;54;2023;2;12/07/2023
53130;16139;S;OTROS;54;2023;2;12/07/2023
118510;TS002;S;COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA;54;2023;2;22/12/2023
118510;TS003;S;COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA;54;2023;2;05/12/2023
118510;TS004;S;COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA;54;2023;2;19/12/2023
56973;16139;S;Colegio Univers.Patagonico;54;2023;2;12/07/2023
118512;141;S;"COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""";54;2023;2;12/07/2023
118513;131;S;"LICEO MILITAR ""GENERAL ROCA""";54;2023;2;04/12/2023
118513;161;S;"LICEO MILITAR ""GENERAL ROCA""";54;2023;2;29/11/2023
108889;16139;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 22;54;2023;2;12/07/2023
118514;121;S;COLEGIO NRO.751;54;2023;2;01/12/2023
118516;;S;COLEGIO N° 735;54;2023;2;16/08/2023
118516;;S;COLEGIO N° 735;54;2023;2;11/12/2023
118516;;S;COLEGIO N° 735;54;2023;2;12/12/2023
118516;;S;COLEGIO N° 735;54;2023;2;15/12/2023
117947;10085-20;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;2;12/07/2023
117947;16137;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;2;04/08/2023
117947;16138;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;2;12/07/2023
117947;16139;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;2;12/07/2023
117947;16141;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;2;15/12/2023
118584;MA001;S;COLEGIO PROVINCIAL NRO 710;54;2023;2;04/08/2023
117947;16142;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;2;18/12/2023
118584;MA002;S;COLEGIO PROVINCIAL NRO 710;54;2023;2;04/08/2023
117947;E0508-23;S;'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO;54;2023;2;23/11/2023
118584;MA051;S;COLEGIO PROVINCIAL NRO 710;54;2023;2;15/12/2023
118584;MA800;S;COLEGIO PROVINCIAL NRO 710;54;2023;2;12/12/2023
118518;10085-20;S;ESCUELA PROVINCIAL N° 745;54;2023;2;12/07/2023
118518;16139;S;ESCUELA PROVINCIAL N° 745;54;2023;2;12/07/2023
18390;CP001;S;OTROS;54;2023;2;30/06/2023
118587;FA007;S;"LICEO MILITAR ""GENERAL ROCA""";54;2023;2;24/11/2023
18390;CP002;S;OTROS;54;2023;2;16/07/2023
18390;CP003;S;OTROS;54;2023;2;16/08/2023
18390;CP004;S;OTROS;54;2023;2;09/12/2023
18390;CP005;S;OTROS;54;2023;2;27/11/2023
18390;CP006;S;OTROS;54;2023;2;07/11/2023
118589;16291-24;S;COLEGIO N° 758;54;2023;2;29/06/2023
118522;CP001;S;ESCUELA AGROTÉCNICA CASIMIRO SZLÁPELIS;54;2023;2;14/07/2023
118530;10085-20;S;INSTITUTO MARTIN RIVADAVIA;54;2023;2;12/07/2023
118530;16138;S;INSTITUTO MARTIN RIVADAVIA;54;2023;2;12/07/2023
118530;16139;S;INSTITUTO MARTIN RIVADAVIA;54;2023;2;12/07/2023
118530;16141;S;INSTITUTO MARTIN RIVADAVIA;54;2023;2;15/12/2023
118535;MA001;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;2;30/08/2023
105706;;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;04/12/2023
105706;131;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;04/12/2023
118535;MA002;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;2;14/07/2023
118541;MA001;S;COLEGIO N° 798;54;2023;2;30/08/2023
118541;MA002;S;COLEGIO N° 798;54;2023;2;14/07/2023
118542;FA007;S;INSTITUTO MARIA AUXILIADORA;54;2023;2;12/07/2023
118542;IF001;S;INSTITUTO MARIA AUXILIADORA;54;2023;2;02/08/2023
118542;IF002;S;INSTITUTO MARIA AUXILIADORA;54;2023;2;04/08/2023
118542;FA007;S;INSTITUTO MARIA AUXILIADORA;54;2023;2;12/07/2023
118542;IF001;S;INSTITUTO MARIA AUXILIADORA;54;2023;2;02/08/2023
118542;IF002;S;INSTITUTO MARIA AUXILIADORA;54;2023;2;04/08/2023
118543;SO001;S;COLEGIO N° 746;54;2023;2;11/07/2023
118545;FA007;S;GREGORIO MAYO;54;2023;2;24/11/2023
118545;MA002;S;GREGORIO MAYO;54;2023;2;28/11/2023
118546;10086;S;PREFECTURA NAVAL ARGENTINA;54;2023;2;26/09/2023
118546;11008;S;PREFECTURA NAVAL ARGENTINA;54;2023;2;11/07/2023
118546;16095;S;PREFECTURA NAVAL ARGENTINA;54;2023;2;23/08/2023
118546;10086;S;PREFECTURA NAVAL ARGENTINA;54;2023;2;26/09/2023
118546;11008;S;PREFECTURA NAVAL ARGENTINA;54;2023;2;11/07/2023
118546;16095;S;PREFECTURA NAVAL ARGENTINA;54;2023;2;23/08/2023
118548;MA002;S;PREFECTURA NAVAL ARGENTINA;54;2023;2;27/10/2023
118553;FI001;S;ESCUELA  AGROTECNICA DE NIVEL MEDIO N° 740;54;2023;2;14/12/2023
118553;MA001;S;ESCUELA  AGROTECNICA DE NIVEL MEDIO N° 740;54;2023;2;30/08/2023
118553;MA002;S;ESCUELA  AGROTECNICA DE NIVEL MEDIO N° 740;54;2023;2;14/07/2023
118558;FA007;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;12/07/2023
118558;IF001;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;25/08/2023
118558;IF002;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;04/08/2023
118558;IF003;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;14/12/2023
118558;MA008;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;04/12/2023
118558;MA045;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;14/07/2023
118558;FA007;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;12/07/2023
118558;IF001;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;25/08/2023
118558;IF002;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;04/08/2023
118558;IF003;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;14/12/2023
118558;MA008;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;04/12/2023
118558;MA045;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;14/07/2023
115879;16138;S;"LICEO MILITAR ""GENERAL ROCA""";54;2023;2;09/08/2023
115879;16139;S;"LICEO MILITAR ""GENERAL ROCA""";54;2023;2;03/08/2023
118564;FA007;S;COLEGIO N° 798;54;2023;2;12/07/2023
118564;IF001;S;COLEGIO N° 798;54;2023;2;15/12/2023
118569;MA001;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;02/08/2023
118569;MA002;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;14/07/2023
118569;QU001;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;01/12/2023
118569;MA001;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;02/08/2023
118569;MA002;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;14/07/2023
118569;QU001;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;01/12/2023
118569;MA001;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;02/08/2023
118569;MA002;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;14/07/2023
118569;QU001;S;ESCUELA INDUSTRIAL NRO.7;54;2023;2;01/12/2023
118683;16225;S;GRAL. ING. ALONSO BALDRICH;54;2023;2;05/12/2023
118683;16258;S;GRAL. ING. ALONSO BALDRICH;54;2023;2;28/11/2023
118683;16259;S;GRAL. ING. ALONSO BALDRICH;54;2023;2;14/12/2023
118683;16261;S;GRAL. ING. ALONSO BALDRICH;54;2023;2;18/12/2023
118685;CSB02;S;COLEGIO N° 746;54;2023;2;04/09/2023
118685;CSB04;S;COLEGIO N° 746;54;2023;2;21/12/2023
118685;CSB05;S;COLEGIO N° 746;54;2023;2;14/12/2023
118685;CSB06;S;COLEGIO N° 746;54;2023;2;28/12/2023
118685;CSB28;S;COLEGIO N° 746;54;2023;2;05/07/2023
118686;MA002;S;INSTITUTO CAMWY;54;2023;2;28/11/2023
636;FA007;S;INSTITUTO MANUEL BELGRANO;54;2023;2;02/08/2023
636;IF002;S;INSTITUTO MANUEL BELGRANO;54;2023;2;03/08/2023
118689;A01;S;ESCUELA AGROTÉCNICA N° 717;54;2023;2;08/08/2023
118689;A02;S;ESCUELA AGROTÉCNICA N° 717;54;2023;2;28/08/2023
118689;A03;S;ESCUELA AGROTÉCNICA N° 717;54;2023;2;05/09/2023
118689;A05;S;ESCUELA AGROTÉCNICA N° 717;54;2023;2;14/12/2023
118693;CE001;S;PTE. HIPÓLITO YRIGOYEN;54;2023;2;28/12/2023
118693;CE002;S;PTE. HIPÓLITO YRIGOYEN;54;2023;2;06/12/2023
118693;CE004;S;PTE. HIPÓLITO YRIGOYEN;54;2023;2;07/12/2023
118693;CE005;S;PTE. HIPÓLITO YRIGOYEN;54;2023;2;19/12/2023
118693;CE007;S;PTE. HIPÓLITO YRIGOYEN;54;2023;2;30/11/2023
118694;GC001;S;COLEGIO POLIMODAL NRO. 47 PTE. RAMON S.CASTILLO;54;2023;2;29/08/2023
118694;GC002;S;COLEGIO POLIMODAL NRO. 47 PTE. RAMON S.CASTILLO;54;2023;2;14/07/2023
118694;GC004;S;COLEGIO POLIMODAL NRO. 47 PTE. RAMON S.CASTILLO;54;2023;2;20/12/2023
118694;GC005;S;COLEGIO POLIMODAL NRO. 47 PTE. RAMON S.CASTILLO;54;2023;2;18/12/2023
118694;GC007;S;COLEGIO POLIMODAL NRO. 47 PTE. RAMON S.CASTILLO;54;2023;2;04/12/2023
118694;GC028;S;COLEGIO POLIMODAL NRO. 47 PTE. RAMON S.CASTILLO;54;2023;2;13/12/2023
118697;A01;S;ESCUELA FAPE N° 1727;54;2023;2;31/07/2023
118697;A02;S;ESCUELA FAPE N° 1727;54;2023;2;31/07/2023
118697;A03;S;ESCUELA FAPE N° 1727;54;2023;2;31/07/2023
118697;A04;S;ESCUELA FAPE N° 1727;54;2023;2;21/12/2023
118697;A06;S;ESCUELA FAPE N° 1727;54;2023;2;21/12/2023
118699;A01;S;COLEGIO NRO. 776;54;2023;2;08/08/2023
118699;A02;S;COLEGIO NRO. 776;54;2023;2;28/08/2023
118699;A03;S;COLEGIO NRO. 776;54;2023;2;08/08/2023
118699;A06;S;COLEGIO NRO. 776;54;2023;2;21/12/2023
118703;A01;S;HORACIO MARRAS;54;2023;2;04/09/2023
118703;A02;S;HORACIO MARRAS;54;2023;2;28/08/2023
118703;A04;S;HORACIO MARRAS;54;2023;2;14/12/2023
118706;FA007;S;COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO;54;2023;2;12/07/2023
118706;IF001;S;COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO;54;2023;2;14/07/2023
118706;MA045;S;COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO;54;2023;2;14/07/2023
118706;FA007;S;COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO;54;2023;2;12/07/2023
118706;IF001;S;COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO;54;2023;2;14/07/2023
118706;MA045;S;COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO;54;2023;2;14/07/2023
118708;FA007;S;PENÍNSULA VALDÉS PATRIMONIO NATURAL DE LA HUMANIDAD;54;2023;2;15/12/2023
118708;FA007;S;PENÍNSULA VALDÉS PATRIMONIO NATURAL DE LA HUMANIDAD;54;2023;2;15/12/2023
118709;;S;COLEGIO N° 770;54;2023;2;16/08/2023
118709;;S;COLEGIO N° 770;54;2023;2;29/11/2023
118709;;S;COLEGIO N° 770;54;2023;2;04/12/2023
118709;;S;COLEGIO N° 770;54;2023;2;12/12/2023
118713;MA001;S;INSTITUTO MARTIN RIVADAVIA;54;2023;2;14/07/2023
118713;MA002;S;INSTITUTO MARTIN RIVADAVIA;54;2023;2;14/07/2023
118713;MA003;S;INSTITUTO MARTIN RIVADAVIA;54;2023;2;06/12/2023
118713;QU001;S;INSTITUTO MARTIN RIVADAVIA;54;2023;2;01/12/2023
118720;11008;S;DR. LUIS F. LELOIR;54;2023;2;12/12/2023
118734;FI001;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 3 JOSE MANUEL ESTRAD;54;2023;2;14/12/2023
118734;MA001;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 3 JOSE MANUEL ESTRAD;54;2023;2;14/07/2023
118734;MA002;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 3 JOSE MANUEL ESTRAD;54;2023;2;14/07/2023
